id,original_title,cast,director,keywords,runtime,genres,vote_average,release_year
1885,the karate kid,Ralph Macchio Pat Morita William Zabka Martin Kove Chad McQueen,John G. Avildsen,flat taskmaster karate egg kids and family,126,Drama,6.7,1984
377,a nightmare on elm street,John Saxon Ronee Blakley Heather Langenkamp Amanda Wyss Jsu Garcia,Wes Craven,child murderer sleep coffee hat nightmare,91,Horror,7.1,1984
9610,conan the destroyer,Arnold Schwarzenegger Grace Jones Wilt Chamberlain Tracey Walter Mako,Richard Fleischer,swordplay sword warrior woman lone wolf wizardry,103,Adventure Fantasy Action,5.9,1984
4437,2010,Roy Scheider John Lithgow Helen Mirren Bob Balaban Keir Dullea,Peter Hyams,jupiter super computer space travel space mission ghost ship,116,Thriller Science Fiction,6.4,1984
841,dune,Kyle MacLachlan Francesca Annis Leonardo Cimino Brad Dourif JosÃ© Ferrer,David Lynch,prophecy witch monster telepathy atomic bomb,137,Action Science Fiction Adventure,6.5,1984
9326,romancing the stone,Michael Douglas Kathleen Turner Danny DeVito Alfonso ArÃ¡u Manuel Ojeda,Robert Zemeckis,riddle treasure hero map colombia,106,Action Adventure Comedy Romance,6.3,1984
9336,police academy,Steve Guttenberg Kim Cattrall G. W. Bailey Bubba Smith Donovan Scott,Hugh Wilson,trainer recruit shenanigan police academy,96,Comedy Crime,6.3,1984
1788,footloose,Kevin Bacon John Lithgow Dianne Wiest Chris Penn Lori Singer,Herbert Ross,dancing dancer dance music dance teacher,107,Drama Family Music Romance,6.0,1984
13820,repo man,Harry Dean Stanton Emilio Estevez Tracey Walter Olivia Barash Sy Richardson,Alex Cox,california cocaine future punk theory,92,Comedy Drama Science Fiction,6.3,1984
9663,starman,Jeff Bridges Karen Allen Charles Martin Smith Richard Jaeckel Robert Phalen,John Carpenter,places and planets widow lovers alien police car,115,Action Adventure Drama Romance Science Fiction,6.3,1984
12309,bachelor party,Tom Hanks Tawny Kitaen Adrian Zmed George Grizzard Tracy Smith,Neal Israel,bachelor loyalty donkey stag night party,105,Comedy,5.9,1984
15144,sixteen candles,Molly Ringwald Justin Henry Michael Schoeffling Haviland Morris Gedde Watanabe,John Hughes,birthday nerd crush farce exchange student,93,Comedy Romance,6.7,1984
625,the killing fields,Sam Waterston Haing S. Ngor Craig T. Nelson John Malkovich Athol Fugard,Roland JoffÃ©,civil war journalist photographer vietnam cambodia,141,War Drama History,7.2,1984
18462,night of the comet,Catherine Mary Stewart Robert Beltran Kelli Maroney Sharon Farrell Mary Woronov,Thom Eberhardt,post-apocalyptic comet end of the world title spoken by character,95,Action Comedy Horror Science Fiction Thriller,5.7,1984
11884,the last starfighter,Lance Guest Dan O'Herlihy Catherine Mary Stewart Barbara Bosson Norman Snow,Nick Castle,android trailer park space marine games alien,101,Adventure Science Fiction Action,6.1,1984
11368,blood simple,John Getz Frances McDormand Dan Hedaya M. Emmet Walsh Samm-Art Williams,Joel Coen,wife husband relationship planned murder lover boss employee,97,Crime Drama Thriller,7.0,1984
2619,splash,Tom Hanks Daryl Hannah Eugene Levy John Candy Dody Goodman,Ron Howard,bachelor mermaid sirena,111,Comedy Fantasy Romance,6.1,1984
655,paris texas,Harry Dean Stanton Nastassja Kinski Dean Stockwell Hunter Carson Aurore ClÃ©ment,Wim Wenders,brother brother relationship regret texas peep show van,147,Drama,7.4,1984
11507,body double,Craig Wasson Melanie Griffith Gregg Henry Deborah Shelton Guy Boyd,Brian De Palma,female nudity pornography claustrophobia nudity witness,114,Mystery Thriller,6.1,1984
2669,the bounty,Mel Gibson Anthony Hopkins Laurence Olivier Edward Fox Daniel Day-Lewis,Roger Donaldson,exotic island mutiny lake ship tahiti,132,Action Drama History,6.0,1984
2148,the cotton club,Richard Gere Diane Lane Bob Hoskins James Remar Nicolas Cage,Francis Ford Coppola,jazz jazz musician musical mafia,127,Music Drama Crime Romance,6.1,1984
11899,the muppets take manhattan,Jim Henson Frank Oz Dave Goelz Steve Whitmire Richard Hunt,Frank Oz,new york career musical frog pig,94,Romance Comedy Family,6.1,1984
13763,purple rain,Prince Apollonia Kotero Morris Day Olga Karlatos Clarence Williams III,Albert Magnoli,suicide attempt pop star aspiring singer,111,Drama Music Romance,6.9,1984
11393,the natural,Robert Redford Glenn Close Kim Basinger Wilford Brimley Robert Duvall,Barry Levinson,baseball talent sport,137,Drama,6.8,1984
10823,children of the corn,Peter Horton Linda Hamilton R. G. Armstrong John Franklin Courtney Gains,Fritz Kiersch,sacrifice children gang religious cult,93,Drama Fantasy Horror Thriller,5.6,1984
15927,a passage to india,Judy Davis Alec Guinness Peggy Ashcroft James Fox Victor Banerjee,David Lean,doctor india english magistrate mosque,163,Drama Adventure History,6.7,1984
14746,streets of fire,Michael ParÃ© Diane Lane Rick Moranis Amy Madigan Willem Dafoe,Walter Hill,fan rescue singer motorcycle motorcycle gang,93,Action Thriller Music,6.7,1984
26178,razorback,Gregory Harrison Arkie Whiteley Bill Kerr Chris Haywood David Argue,Russell Mulcahy,wild boar australia animal attack australian outback ozploitation,95,Horror,5.6,1984
11905,the company of wolves,Sarah Patterson Angela Lansbury David Warner Tusse Silberg Brian Glover,Neil Jordan,grandmother granddaughter relationship fairy-tale figure werewolf fantastic world,95,Fantasy Horror Science Fiction,6.6,1984
1892,return of the jedi,Mark Hamill Harrison Ford Carrie Fisher Billy Dee Williams Anthony Daniels,Richard Marquand,rebel emperor space battle matter of life and death siblings,135,Adventure Action Science Fiction,7.8,1983
111,scarface,Al Pacino Steven Bauer Michelle Pfeiffer Mary Elizabeth Mastrantonio Robert Loggia,Brian De Palma,miami corruption capitalism cuba prohibition,170,Action Crime Drama Thriller,7.8,1983
36670,never say never again,Sean Connery Kim Basinger Klaus Maria Brandauer Barbara Carrera Max von Sydow,Irvin Kershner,video game spy bahamas british stealing,134,Adventure Action Thriller,5.8,1983
700,octopussy,Roger Moore Maud Adams Louis Jourdan Kristina Wayborn Kabir Bedi,John Glen,atomic bomb eastern block crocodile secret intelligence service kgb,131,Adventure Action Thriller,5.9,1983
1621,trading places,Eddie Murphy Dan Aykroyd Jamie Lee Curtis Denholm Elliott Ralph Bellamy,John Landis,christmas tree from rags to riches broker beggar dollar,116,Comedy Drama,6.9,1983
860,wargames,Matthew Broderick Dabney Coleman Ally Sheedy John Wood Barry Corbin,John Badham,video game artificial intelligence fbi cold war hacker,114,Thriller Science Fiction,6.8,1983
11153,national lampoon s vacation,Chevy Chase Beverly D'Angelo Imogene Coca Randy Quaid Anthony Michael Hall,Harold Ramis,usa relatives family vacation family holiday duringcreditsstinger,98,Comedy Adventure Romance,6.9,1983
11050,terms of endearment,Shirley MacLaine Debra Winger Jack Nicholson Danny DeVito Jeff Daniels,James L. Brooks,loss of husband cancer mother daughter relationship single mother neighbor neighbor relationship,132,Drama Comedy,6.3,1983
10650,sudden impact,Clint Eastwood Sondra Locke Pat Hingle Bradford Dillman Paul Drake,Clint Eastwood,heart chase revitalization dirty harry,117,Action Crime Thriller,6.6,1983
9346,risky business,Tom Cruise Rebecca De Mornay Joe Pantoliano Richard Masur Curtis Armstrong,Paul Brickman,brothel high school party,98,Comedy Romance,6.3,1983
9549,the right stuff,Fred Ward Dennis Quaid Ed Harris Scott Glenn Sam Shepard,Philip Kaufman,cold war pilot space travel politics historical figure,193,Drama History,7.2,1983
227,the outsiders,Matt Dillon Ralph Macchio C. Thomas Howell Patrick Swayze Rob Lowe,Francis Ford Coppola,street gang children's home coming of age gang juvenile delinquent,91,Crime Drama,6.8,1983
11591,the man with two brains,Steve Martin Kathleen Turner David Warner Paul Benedict Richard Brestoff,Carl Reiner,brain just married marriage contract wedding brain surgeon,93,Comedy Romance Science Fiction,5.9,1983
10489,cujo,Dee Wallace Danny Pintauro Daniel Hugh Kelly Christopher Stone Ed Lauter,Lewis Teague,cadillac blood splatter st. bernard's dog dam cult favorite,91,Horror Thriller,5.8,1983
10269,yentl,Barbra Streisand Mandy Patinkin Amy Irving Nehemiah Persoff Steven Hill,Barbra Streisand,studies music disguise unhappiness boys' school,132,Music Drama Romance,6.2,1983
6341,blue thunder,Roy Scheider Warren Oates Candy Clark Daniel Stern Paul Roebling,John Badham,vietnam veteran helicopter mayor vietnam war security camera,109,Science Fiction Action Thriller Crime Drama,5.8,1983
11336,the dead zone,Christopher Walken Brooke Adams Tom Skerritt Martin Sheen Herbert Lom,David Cronenberg,suspense series of murders psychic,103,Thriller Horror Science Fiction,6.5,1983
19053,valley girl,Nicolas Cage E.G. Daily Deborah Foreman Michael Bowen Cameron Dye,Martha Coolidge,alcohol sex nudity punk music,99,Comedy Romance,5.9,1983
535,flashdance,Jennifer Beals Michael Nouri Lilia Skala Kyle T. Heffner Sunny Johnson,Adrian Lyne,dancing dance locksmith welder,95,Drama Music Romance,6.1,1983
15301,twilight zone the movie,Albert Brooks Vic Morrow John Larroquette John Lithgow Dan Aykroyd,John Landis|Steven Spielberg|George Miller|Joe Dante,nazis anthology remake twilight zone,101,Drama Fantasy Horror Science Fiction Thriller,6.0,1983
232,rumble fish,Matt Dillon Mickey Rourke Diane Lane Dennis Hopper Diana Scarwid,Francis Ford Coppola,street gang billard colour-blindness gang,94,Action Adventure Crime Drama Romance,6.3,1983
10576,psycho ii,Anthony Perkins Vera Miles Meg Tilly Robert Loggia Dennis Franz,Richard Franklin,female nudity mother shower nudity motel,113,Horror Mystery Thriller,6.0,1983
15050,brainstorm,Christopher Walken Natalie Wood Louise Fletcher Cliff Robertson Jason Lively,Douglas Trumbull,virtual reality memory,106,Science Fiction Thriller,6.2,1983
24808,something wicked this way comes,Jason Robards Jonathan Pryce Diane Ladd Royal Dano Vidal Peterson,Jack Clayton,circus witch based on novel lightning dream,95,Fantasy Mystery Thriller,6.3,1983
40229,the house on sorority row,Kate McNeil Eileen Davidson Janis Ward Robin Meloy Harley Jane Kozak,Mark Rosman,stalker murder prank sorority slasher,91,Horror Mystery Thriller,5.5,1983
807,se7en,Brad Pitt Morgan Freeman Gwyneth Paltrow John C. McGinley Kevin Spacey,David Fincher,self-fulfilling prophecy detective s.w.a.t. drug dealer evisceration,127,Crime Mystery Thriller,7.9,1995
629,the usual suspects,Stephen Baldwin Gabriel Byrne Chazz Palminteri Kevin Pollak Pete Postlethwaite,Bryan Singer,law relatives theft criminal criminal mastermind,106,Drama Crime Thriller,8.0,1995
197,braveheart,Mel Gibson Catherine McCormack Sophie Marceau Patrick McGoohan Angus Macfadyen,Mel Gibson,individual scotland in love with enemy legend independence,177,Action Drama History War,7.5,1995
710,goldeneye,Pierce Brosnan Sean Bean Izabella Scorupco Famke Janssen Joe Don Baker,Martin Campbell,cuba falsely accused person secret identity computer virus secret base,130,Adventure Action Thriller,6.4,1995
8844,jumanji,Robin Williams Jonathan Hyde Kirsten Dunst Bradley Pierce Bonnie Hunt,Joe Johnston,board game disappearance based on a children's book new home recluse,104,Adventure Fantasy Family,6.6,1995
1572,die hard with a vengeance,Bruce Willis Jeremy Irons Samuel L. Jackson Graham Greene Colleen Camp,John McTiernan,bomb taxi riddle robbery detective,128,Action Thriller,6.7,1995
63,twelve monkeys,Bruce Willis Madeleine Stowe Brad Pitt Christopher Plummer David Morse,Terry Gilliam,schizophrenia philadelphia cassandra syndrom stockholm syndrome time travel,129,Science Fiction Thriller Mystery,7.2,1995
568,apollo 13,Tom Hanks Bill Paxton Kevin Bacon Gary Sinise Ed Harris,Ron Howard,moon florida nasa spaceman race against time,140,Drama,7.1,1995
9737,bad boys,Will Smith Martin Lawrence TÃ©a Leoni TchÃ©ky Karyo Joe Pantoliano,Michael Bay,miami detective handcuffs airport mexican standoff,118,Adventure Drama Action Comedy Thriller,6.4,1995
949,heat,Al Pacino Robert De Niro Val Kilmer Jon Voight Tom Sizemore,Michael Mann,gambling suicide attempt burglar booties detective inspector,171,Action Crime Drama Thriller,7.5,1995
76,before sunrise,Ethan Hawke Julie Delpy Andrea Eckert Hanno PÃ¶schl Karl Bruckschwaiger,Richard Linklater,dialogue sunrise talking soulmates walking,105,Drama Romance,7.6,1995
524,casino,Robert De Niro Sharon Stone Joe Pesci James Woods Don Rickles,Martin Scorsese,poker drug abuse 1970s overdose illegal prostitution,178,Drama Crime,7.6,1995
9603,clueless,Alicia Silverstone Stacey Dash Brittany Murphy Paul Rudd Donald Faison,Amy Heckerling,puberty high school make a match spoiled child gay interest,97,Drama Comedy Romance,6.9,1995
8839,casper,Christina Ricci Bill Pullman Cathy Moriarty Eric Idle Joe Nipote,Brad Silberling,halloween friendship supernatural afterlife friends,100,Fantasy Comedy Family,5.9,1995
5,four rooms,Tim Roth Antonio Banderas Jennifer Beals Madonna Marisa Tomei,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino,hotel new year's eve witch bet hotel room,98,Comedy,6.4,1995
9804,waterworld,Kevin Costner Chaim Girafi Rick Aviles R. D. Call Zitto Kazann,Kevin Reynolds,ocean tattoo mutant water dystopia,135,Adventure Action,5.8,1995
688,the bridges of madison county,Meryl Streep Clint Eastwood Annie Corley Victor Slezak Jim Haynie,Clint Eastwood,farewell adultery love at first sight photographer wife husband relationship,135,Drama Romance,6.9,1995
451,leaving las vegas,Nicolas Cage Elisabeth Shue Julian Sands Richard Lewis Steven Weber,Mike Figgis,individual prostitute alcohol casino love at first sight,112,Drama Romance,6.9,1995
1642,the net,Sandra Bullock Jeremy Northam Dennis Miller Wendy Gazelle Ken Howard,Irwin Winkler,cheating new identity computer virus chase computer,114,Crime Drama Mystery Thriller Action,5.6,1995
8068,desperado,Antonio Banderas Salma Hayek Joaquim de Almeida Cheech Marin Steve Buscemi,Robert Rodriguez,gunslinger anti terror ambush mexico showdown,104,Thriller Action Crime,6.7,1995
2064,while you were sleeping,Sandra Bullock Bill Pullman Peter Gallagher Peter Boyle Jack Warden,Jon Turteltaub,brother brother relationship chicago coma subway love of one's life,103,Comedy Drama Romance,6.2,1995
577,to die for,Nicole Kidman Matt Dillon Joaquin Phoenix Casey Affleck Illeana Douglas,Gus Van Sant,adultery winter obsession television new hampshire,106,Fantasy Drama Comedy Thriller,6.4,1995
3512,under siege 2 dark territory,Steven Seagal Eric Bogosian Everett McGill Katherine Heigl Morris Chestnut,Geoff Murphy,terrorist pentagon satellite navy seal train,100,Action Thriller,5.6,1995
1408,cutthroat island,Geena Davis Matthew Modine Frank Langella Maury Chaykin Patrick Malahide,Renny Harlin,exotic island treasure map ship scalp,119,Action Adventure,6.1,1995
9312,mortal kombat,Christopher Lambert Robin Shou Linden Ashby Cary-Hiroyuki Tagawa Bridgette Wilson,Paul W.S. Anderson,martial arts monster island gore sorcerer,101,Action Fantasy,5.4,1995
4584,sense and sensibility,Kate Winslet Emma Thompson Hugh Grant Tom Wilkinson Alan Rickman,Ang Lee,bowling based on novel servant country life jane austen,136,Drama Romance,7.1,1995
8012,get shorty,John Travolta Gene Hackman Rene Russo Danny DeVito Dennis Farina,Barry Sonnenfeld,gambling miami based on novel job murder,105,Comedy Thriller Crime,6.1,1995
9691,assassins,Sylvester Stallone Antonio Banderas Julianne Moore Anatoli Davydov Muse Watson,Richard Donner,competition assassination cia bank cat,132,Action Adventure Crime Thriller,5.8,1995
12106,the quick and the dead,Sharon Stone Gene Hackman Russell Crowe Leonardo DiCaprio Tobin Bell,Sam Raimi,gunslinger revenge prairie shootout pistol,107,Action Adventure Drama Thriller Western,6.2,1995
9067,tank girl,Lori Petty Ice-T Naomi Watts Malcolm McDowell Iggy Pop,Rachel Talalay,destroy dystopia reincarnation desert artial arts,98,Action Fantasy Comedy Science Fiction,5.5,1995
10634,friday,Ice Cube Chris Tucker Nia Long Tommy 'Tiny' Lister John Witherspoon,F. Gary Gray,rap parents kids relationship rapper job,91,Comedy Drama,7.0,1995
687,dead man walking,Susan Sarandon Sean Penn Robert Prosky Raymond J. Barry R. Lee Ermey,Tim Robbins,prison rape socially deprived family penalty death penalty,122,Drama,7.1,1995
8963,crimson tide,Denzel Washington Gene Hackman Matt Craven George Dzundza Viggo Mortensen,Tony Scott,submarine mutiny russia missile nuclear missile,116,Action Thriller Drama,6.8,1995
11448,mighty aphrodite,Woody Allen Mira Sorvino Helena Bonham Carter F. Murray Abraham Donald Symington,Woody Allen,prostitute adoption adoptive father childlessness looking for  birth parents,95,Comedy Romance,6.5,1995
922,dead man,Johnny Depp Gary Farmer Crispin Glover Lance Henriksen Michael Wincott,Jim Jarmusch,prostitute sea sheriff bounty bounty hunter,121,Drama Fantasy Western,7.0,1995
9560,a walk in the clouds,Keanu Reeves Aitana SÃ¡nchez-GijÃ³n Anthony Quinn AngÃ©lica AragÃ³n Evangelina Elizondo,Alfonso ArÃ¡u,world war ii vineyard love remake pregnancy,103,Drama Romance,6.5,1995
9271,virtuosity,Denzel Washington Russell Crowe Kelly Lynch William Forsythe Stephen Spinella,Brett Leonard,artificial intelligence android hologram computer program virtual reality,106,Action Crime Science Fiction Thriller,5.4,1995
11780,rob roy,Liam Neeson Jessica Lange John Hurt Tim Roth Eric Stoltz,Michael Caton-Jones,scotland biography 18th century highlands violent man,139,Adventure,6.2,1995
10428,hackers,Jonny Lee Miller Angelina Jolie Jesse Bradford Matthew Lillard Renoly Santiago,Iain Softley,hacker computer virus,107,Action Crime Thriller Drama,6.4,1995
10858,nixon,Anthony Hopkins Joan Allen Powers Boothe Ed Harris Bob Hoskins,Oliver Stone,u.s. president president elections watergate scandal biography government,192,History Drama,6.3,1995
6520,first knight,Sean Connery Richard Gere Julia Ormond Ben Cross Liam Cunningham,Jerry Zucker,camelot knight king arthur excalibur knights of the round table,134,Action Adventure Drama Romance,5.8,1995
9382,boys on the side,Whoopi Goldberg Mary-Louise Parker Drew Barrymore Matthew McConaughey James Remar,Herbert Ross,aids roommate homicide car journey friendship,115,Comedy Drama,5.8,1995
11443,dead presidents,Larenz Tate Keith David Chris Tucker Freddy RodrÃ­guez Rose Jackson,Albert Hughes|Allen Hughes,money loss of virginity hiding in a dumpster mercy killing armored truck,119,Action Crime Drama History,6.4,1995
2293,mallrats,Jason Lee Jeremy London Shannen Doherty Claire Forlani Ben Affleck,Kevin Smith,sex game show slacker comic shopping,94,Romance Comedy,6.8,1995
9087,the american president,Michael Douglas Annette Bening Michael J. Fox Martin Sheen Anna Deavere Smith,Rob Reiner,white house u.s. president new love umweltschÃ¼tzer widower,106,Comedy Drama Romance,6.6,1995
19101,a little princess,Liesel Matthews Eleanor Bron Liam Cunningham Rusty Schwimmer Vanessa Lee Chester,Alfonso CuarÃ³n,based on novel servant private school female friendship boarding school,97,Drama Family Fantasy,7.1,1995
11860,sabrina,Harrison Ford Julia Ormond Greg Kinnear Angie Dickinson Nancy Marchand,Sydney Pollack,paris brother brother relationship chauffeur long island fusion,127,Comedy Romance,6.5,1995
281,strange days,Ralph Fiennes Angela Bassett Tom Sizemore Juliette Lewis Vincent D'Onofrio,Kathryn Bigelow,pornography prostitute rape police brutality rap,145,Crime Drama Science Fiction Thriller,6.5,1995
10149,smoke,Harvey Keitel William Hurt Giancarlo Esposito JosÃ© ZÃºÃ±iga Stephen Gevedon,Wayne Wang|Paul Auster,smoking robber cigarette cigar laden,112,Comedy Drama,6.8,1995
9102,screamers,Peter Weller Roy Dupuis Jennifer Rubin Andrew Lauer Liliana Komorowska,Christian Duguay,man vs machine alien planet struggle for survival,108,Horror Science Fiction,5.9,1995
9344,kids,Leo Fitzpatrick Rosario Dawson ChloÃ« Sevigny Justin Pierce Sajan Bhagat,Larry Clark,puberty first time,91,Drama Crime,6.7,1995
28313,losing isaiah,Jessica Lange Halle Berry David Strathairn Samuel L. Jackson Cuba Gooding Jr.,Stephen Gyllenhaal,mother child abuse single parent based on novel smoking,106,Drama,6.5,1995
11863,jade,David Caruso Linda Fiorentino Chazz Palminteri Michael Biehn Richard Crenna,William Friedkin,callgirl san francisco investigation murder,95,Action Thriller Mystery Romance,5.4,1995
9501,crying freeman,Mark Dacascos Julie Condra Rae Dawn Chong Byron Mann Masaya Kato,Christophe Gans,fight yakuza artist hitman falling in love,102,Action Crime,6.3,1995
9091,sudden death,Jean-Claude Van Damme Powers Boothe Dorian Harewood Raymond J. Barry Ross Malinger,Peter Hyams,terrorist hostage explosive vice president,106,Action Adventure Thriller,5.4,1995
400,things to do in denver when you re dead,Andy GarcÃ­a Christopher Lloyd William Forsythe Bill Nunn Treat Williams,Gary Fleder,father-son relationship bounty hunter boat way of life coffin,116,Drama Crime,6.3,1995
6071,kiss of death,David Caruso Samuel L. Jackson Nicolas Cage Helen Hunt Kathryn Erbe,Barbet Schroeder,hoodlum,101,Action Crime Drama Thriller,5.5,1995
8512,devil in a blue dress,Denzel Washington Tom Sizemore Jennifer Beals Don Cheadle Maury Chaykin,Carl Franklin,jazz club murder los angeles private detective film noir,102,Drama Mystery Thriller,6.1,1995
18392,embrace of the vampire,Alyssa Milano Martin Kemp Harold Pruett Jordan Ladd Rachel True,Anne Goursaud,clock tower sex obsession virgin nudity,92,Horror Thriller,5.4,1995
9263,now and then,Christina Ricci Rosie O'Donnell Thora Birch Melanie Griffith Gaby Hoffmann,Lesli Linka Glatter,1970s female friendship coming of age gynecologist photocopier,100,Comedy Drama Family,6.3,1995
35196,restoration,Robert Downey Jr. Meg Ryan Sam Neill David Thewlis Hugh Grant,Michael Hoffman,jealousy medicine fountain court wealth,117,Drama Romance,6.2,1995
11359,the indian in the cupboard,Hal Scardino Litefoot Lindsay Crouse Richard Jenkins Rishi Bhat,Frank Oz,cupboard games puppet parallel universe toy comes to life,96,Adventure Family Fantasy,5.8,1995
31357,waiting to exhale,Whitney Houston Angela Bassett Loretta Devine Lela Rochon Gregory Hines,Forest Whitaker,based on novel interracial relationship single mother divorce chick flick,127,Comedy Drama Romance,6.1,1995
11876,le hussard sur le toit,Juliette Binoche Olivier Martinez Pierre Arditi FranÃ§ois Cluzet GÃ©rard Depardieu,Jean-Paul Rappeneau,italian new love provence horse exile,135,War Adventure Drama Romance,6.4,1995
11861,how to make an american quilt,Winona Ryder Anne Bancroft Ellen Burstyn Kate Nelligan Jean Simmons,Jocelyn Moorhouse,wedding vows marriage proposal married couple monogamy advice,116,Drama Romance,6.6,1995
20649,clockers,Harvey Keitel John Turturro Delroy Lindo Mekhi Phifer Isaiah Washington,Spike Lee,drug pusher train drug drug lord,128,Mystery Crime Drama,6.7,1995
43612,le bonheur est dans le prã ,Michel Serrault Eddy Mitchell Sabine AzÃ©ma Carmen Maura FranÃ§ois Morel,Ã‰tienne Chatiliez,best friend twins country identity swap woman director,106,Comedy,7.2,1995
500,reservoir dogs,Harvey Keitel Tim Roth Michael Madsen Chris Penn Steve Buscemi,Quentin Tarantino,torture gasoline shot in the stomach sadistic torture ensemble cast,99,Crime Thriller,7.9,1992
772,home alone 2 lost in new york,Macaulay Culkin Joe Pesci Catherine O'Hara Daniel Stern John Heard,Chris Columbus,holiday new york new york city christmas,120,Comedy Family Adventure Crime,6.2,1992
364,batman returns,Michael Keaton Danny DeVito Michelle Pfeiffer Christopher Walken Michael Gough,Tim Burton,holiday corruption double life dc comics crime fighter,126,Action Crime Fantasy Science Fiction Thriller,6.5,1992
8077,alienâ ,Sigourney Weaver Charles S. Dutton Charles Dance Pete Postlethwaite Ralph Brown,David Fincher,prison android spacecraft space marine imprisonment,114,Science Fiction Action Horror,6.0,1992
943,lethal weapon 3,Mel Gibson Danny Glover Joe Pesci Rene Russo Stuart Wilson,Richard Donner,rookie cop dog biscuit shooting practice sitting on a toilet judo throw,118,Adventure Action Comedy Thriller Crime,6.1,1992
6114,dracula,Gary Oldman Winona Ryder Anthony Hopkins Keanu Reeves Richard E. Grant,Francis Ford Coppola,adultery maze vampire rough sex wake,128,Romance Horror,6.8,1992
8845,under siege,Steven Seagal Tommy Lee Jones Gary Busey Erika Eleniak Patrick O'Neal,Andrew Davis,cook war ship mercenary nuclear missile hostage-taking,103,Action Thriller,5.9,1992
881,a few good men,Tom Cruise Jack Nicholson Demi Moore Kevin Bacon Kiefer Sutherland,Rob Reiner,suicide underdog suspicion of murder court case sentence,138,Drama Thriller,6.9,1992
8872,wayne s world,Mike Myers Dana Carvey Rob Lowe Tia Carrere Lara Flynn Boyle,Penelope Spheeris,tv show heavy metal television producer woman director,94,Comedy,6.5,1992
402,basic instinct,Michael Douglas Sharon Stone George Dzundza Jeanne Tripplehorn Denis Arndt,Paul Verhoeven,dancing male nudity female nudity sexual obsession san francisco,127,Thriller Mystery,6.4,1992
9349,universal soldier,Jean-Claude Van Damme Dolph Lundgren Ally Walker Ed O'Ross Ralf Moeller,Roland Emmerich,vietnam barrage revitalization reporter soldier,102,Thriller Action Science Fiction Crime,5.8,1992
9504,glengarry glen ross,Al Pacino Jack Lemmon Alec Baldwin Alan Arkin Ed Harris,James Foley,robbery office shop estate agent company,100,Crime Drama Mystery,7.2,1992
12143,bad lieutenant,Harvey Keitel Victor Argo Frankie Thorn Robin Burrows Paul Calderon,Abel Ferrara,rape drug addiction homicide gambling debts police,96,Crime Drama,6.3,1992
33,unforgiven,Clint Eastwood Gene Hackman Morgan Freeman Richard Harris Jaimz Woolvett,Clint Eastwood,prostitute sheriff bounty regret right and justice,131,Western,7.5,1992
2005,sister act,Whoopi Goldberg Maggie Smith Kathy Najimy Wendy Makkena Mary Wickes,Emile Ardolino,church choir witness protection musical gospel concert,100,Music Comedy,6.2,1992
1492,1492 conquest of paradise,GÃ©rard Depardieu Armand Assante Sigourney Weaver Loren Dean Ãngela Molina,Ridley Scott,indigenous discovery of america the new world christopher columbus,154,Action Adventure Drama History,6.1,1992
9475,scent of a woman,Al Pacino Chris O'Donnell James Rebhorn Gabrielle Anwar Philip Seymour Hoffman,Martin Brest,suicide attempt blindness and impaired vision thanksgiving boarding school prank,157,Drama,7.1,1992
763,braindead,Tim Balme Diana PeÃ±alver Elizabeth Moody Ian Watkin Brenda Kendall,Peter Jackson,poison new zealand reanimation part stop motion cheating husband,104,Horror Comedy,7.4,1992
12088,fortress,"Christopher Lambert Kurtwood Smith Loryn Locklin Clifton Collins, Jr. Jeffrey Combs",Stuart Gordon,prison cyborg married couple future dystopia,95,Action Thriller Science Fiction,5.4,1992
619,the bodyguard,Whitney Houston Kevin Costner Michele Lamar Richards Ralph Waite Gary Kemp,Mick Jackson,sister sister relationship anonymous letter diva bodyguard oscar award,129,Thriller Action Drama Music Romance,6.1,1992
9869,patriot games,Harrison Ford Anne Archer Patrick Bergin Thora Birch James Fox,Phillip Noyce,assassination assassin repayment ira jack ryan,117,Drama Action Thriller Crime,6.0,1992
10414,the mighty ducks,Emilio Estevez Joss Ackland Lane Smith Heidi Kling Josef Sommer,Stephen Herek,sports team sport ice hockey hockey game winning,101,Comedy Family,6.5,1992
1923,twin peaks fire walk with me,Sheryl Lee Ray Wise MÃ¤dchen Amick Dana Ashbrook Phoebe Augustine,David Lynch,detective surreal murder suspense drugs and addiction,125,Drama Mystery,6.8,1992
10403,the player,Tim Robbins Greta Scacchi Fred Ward Whoopi Goldberg Peter Gallagher,Robert Altman,homicide blackmail enemy hollywood,124,Comedy Drama,6.4,1992
1883,malcolm x,"Denzel Washington Angela Bassett Albert Hall Al Freeman, Jr. Delroy Lindo",Spike Lee,islam new york prison assassination ku klux klan,202,Drama History,7.0,1992
9300,orlando,Tilda Swinton Quentin Crisp Jimmy Somerville John Wood Simon Russell Beale,Sally Potter,london queen queen elizabeth i androgyny breaking the fourth wall,93,Romance Drama Fantasy,6.0,1992
9361,the last of the mohicans,Daniel Day-Lewis Madeleine Stowe Russell Means Eric Schweig Jodhi May,Michael Mann,secret love mohawk 18th century american indian french and indian war,112,Action Adventure Drama History Romance,6.8,1992
11087,the hand that rocks the cradle,Annabella Sciorra Rebecca De Mornay Matt McCoy Ernie Hudson Madeline Zima,Curtis Hanson,loss of child nanny destroy family's daily life infant,110,Drama Thriller,6.4,1992
